type,gender,vage,age,ageg,region,ee,num,cost
D,M,4,49,5,CQ,2.757,0,0
D,M,4,50,5,BJ,25.208,16,12741.5
D,M,4,50,5,SH,3.516,4,4717.5
D,M,4,50,5,SZ,2,0,0
D,M,4,50,5,TJ,2.329,2,1487.5
D,M,4,50,5,CQ,0.726,0,0
D,M,4,51,6,BJ,42.8,37,26704.35
D,M,4,51,6,SH,9.079,8,8697.25
D,M,4,51,6,SZ,3.858,3,5950
D,M,4,51,6,TJ,1.801,1,4947
D,M,4,51,6,CQ,1.667,0,0
D,M,4,52,6,BJ,26.442,33,74740.95
D,M,4,52,6,SH,3.332,1,8457.5
D,M,4,52,6,SZ,2.817,0,0
D,M,4,52,6,TJ,2.148,1,807.5
D,M,4,52,6,CQ,2,0,0
D,M,4,53,6,BJ,33.798,27,30951.05
D,M,4,53,6,SH,4.866,6,33158.5
D,M,4,53,6,SZ,0.601,0,0
D,M,4,53,6,TJ,2.505,4,1615
D,M,4,53,6,CQ,2.304,1,2167.5
D,M,4,54,6,BJ,27.873,18,19339.95
D,M,4,54,6,SH,1.995,2,4496.5
D,M,4,54,6,SZ,1.989,1,748
D,M,4,54,6,TJ,1.997,0,0
D,M,4,54,6,CQ,2.801,0,0
D,M,4,55,6,BJ,28.954,33,28350.05
D,M,4,55,6,SH,5.241,6,5125.5
D,M,4,55,6,SZ,0.863,0,0
D,M,4,55,6,TJ,1.467,0,0
D,M,4,55,6,CQ,2.915,2,1823.25
D,M,4,56,6,BJ,13.49,13,16240.1
D,M,4,56,6,SH,2.571,1,3145
D,M,4,56,6,SZ,1.907,3,2403.8
D,M,4,56,6,CQ,1.899,2,2024.7
D,M,4,57,6,BJ,17.859,21,15686.6
D,M,4,57,6,SH,0.603,0,0
D,M,4,57,6,SZ,1,1,935
D,M,4,57,6,TJ,1.776,0,0
D,M,4,57,6,CQ,2.199,1,816
D,M,4,58,6,BJ,9.883,11,31602.3
D,M,4,58,6,SH,2.17,2,2847.5
D,M,4,58,6,SZ,1.571,4,2295
D,M,4,58,6,TJ,1,1,680
D,M,4,59,6,BJ,14.682,9,14901.35
D,M,4,59,6,SH,2.093,1,8772
D,M,4,59,6,SZ,0.832,1,340
D,M,4,59,6,TJ,3.221,5,6953
D,M,4,60,6,BJ,10.639,4,9961.15
D,M,4,60,6,SH,0.301,0,0
D,M,4,60,6,SZ,0.178,1,545.7
D,M,4,61,7,BJ,10.981,4,3102.5
D,M,4,61,7,SH,3.553,1,595
D,M,4,62,7,BJ,6.245,3,2805
D,M,4,62,7,SZ,1,0,0
D,M,4,63,7,BJ,4.155,1,195.5
D,M,4,63,7,TJ,1,1,663
D,M,4,64,7,BJ,5.396,4,4250
D,M,4,64,7,SH,2.148,0,0
D,M,4,64,7,TJ,1,0,0
D,M,4,65,7,BJ,6.491,6,15498.9
D,M,4,65,7,SH,1,0,0
D,M,4,65,7,SZ,0.664,0,0
D,M,4,65,7,TJ,1,0,0
D,M,4,66,7,BJ,3.222,1,323
D,M,4,66,7,TJ,1,1,3298
D,M,4,67,7,BJ,2.058,2,1559.75
D,M,4,67,7,SH,0.455,0,0
D,M,4,68,7,BJ,0.066,0,0
D,M,4,68,7,SH,0.677,0,0
D,M,4,69,7,BJ,0.496,0,0
D,M,4,70,7,BJ,4.546,7,5287
D,M,4,70,7,SZ,0.67,2,4206.65
D,M,5,21,2,BJ,1.312,2,1330.25
D,M,5,21,2,TJ,1.477,1,595
D,M,5,21,2,CQ,1,1,2427.6
D,M,5,22,2,BJ,13.858,17,34134.6
D,M,5,23,2,BJ,7.479,9,8515.6
D,M,5,23,2,TJ,1,2,1955
D,M,5,24,2,BJ,8.953,4,7066
D,M,5,24,2,SZ,1.523,7,5145.05
D,M,5,24,2,CQ,1,0,0
D,M,5,25,2,BJ,14.165,12,22253
D,M,5,25,2,TJ,1,0,0
D,M,5,25,2,CQ,1,0,0
D,M,5,26,3,BJ,17.842,16,19547.45
D,M,5,26,3,SH,0.817,1,1190
D,M,5,26,3,SZ,2.413,4,2366
D,M,5,26,3,CQ,0.378,1,255
D,M,5,27,3,BJ,19.099,18,33815.35
D,M,5,27,3,SH,2.682,1,12240
D,M,5,27,3,SZ,2.293,5,3149
D,M,5,27,3,TJ,1,0,0
D,M,5,28,3,BJ,31.479,34,32006.85
D,M,5,28,3,SH,1.956,0,0
D,M,5,28,3,SZ,2.847,1,722.5
D,M,5,28,3,TJ,1,0,0
D,M,5,29,3,BJ,33.821,29,53136.9
D,M,5,29,3,SH,2.997,0,0
D,M,5,29,3,SZ,4.511,2,6037.55
D,M,5,29,3,CQ,2.82,2,11241.25
D,M,5,30,3,BJ,41.224,35,64885.65
D,M,5,30,3,SH,3.704,1,246.5
D,M,5,30,3,CQ,1,0,0
D,M,5,31,4,BJ,39.133,33,34437.1
D,M,5,31,4,SH,1.408,0,0
D,M,5,31,4,SZ,4.087,4,4598.5
D,M,5,31,4,TJ,1.623,0,0
D,M,5,32,4,BJ,33.551,29,36149.65
D,M,5,32,4,SH,4.14,2,1496
D,M,5,32,4,SZ,6.23,7,8824.9
D,M,5,32,4,TJ,3,2,1895.5
D,M,5,32,4,CQ,2,0,0
D,M,5,33,4,BJ,32.099,26,28543.9
D,M,5,33,4,SH,3.896,5,5040.5
D,M,5,33,4,SZ,8.313,5,5615.95
D,M,5,33,4,TJ,1.227,0,0
D,M,5,33,4,CQ,0.573,0,0
D,M,5,34,4,BJ,42.436,48,67468.25
D,M,5,34,4,SH,3.629,2,1615
D,M,5,34,4,SZ,4,1,1275
D,M,5,34,4,TJ,2,0,0
D,M,5,34,4,CQ,1.022,0,0
D,M,5,35,4,BJ,44.806,30,30887.15
D,M,5,35,4,SH,6.589,3,4785.5
D,M,5,35,4,SZ,7.645,6,8950.5
D,M,5,35,4,TJ,3.1,2,2167.5
D,M,5,35,4,CQ,2.672,6,5975.5
D,M,5,36,4,BJ,41.077,26,60902.5
D,M,5,36,4,SH,6.121,6,13090
D,M,5,36,4,SZ,8.676,7,21323.25
D,M,5,36,4,TJ,2.893,1,467.5
D,M,5,36,4,CQ,2.426,0,0
D,M,5,37,4,BJ,58.539,52,60596.5
D,M,5,37,4,SH,6.674,2,3077
D,M,5,37,4,SZ,12.289,6,10316.45
D,M,5,37,4,TJ,2.323,1,382.5
D,M,5,37,4,CQ,0.934,0,0
D,M,5,38,4,BJ,60.505,30,43553.85
D,M,5,38,4,SH,7.247,6,5331.63
D,M,5,38,4,SZ,9.073,2,9850.65
D,M,5,38,4,TJ,0.315,0,0
D,M,5,38,4,CQ,3,1,2121.6
D,M,5,39,4,BJ,52.869,47,53966.65
D,M,5,39,4,SH,9.812,9,11874.5
D,M,5,39,4,SZ,9.067,4,4239.5
D,M,5,39,4,TJ,6.563,4,41488.7
D,M,5,39,4,CQ,3.258,2,7240.04
D,M,5,40,4,BJ,45.441,64,90966.42
D,M,5,40,4,SH,5.046,5,5440
D,M,5,40,4,SZ,12.408,7,5918.55
D,M,5,40,4,TJ,5,5,17033
D,M,5,40,4,CQ,5.995,1,1615
D,M,5,41,5,BJ,47.475,31,92845.85
D,M,5,41,5,SH,4.249,2,1615
D,M,5,41,5,SZ,6.618,3,1165.35
D,M,5,41,5,CQ,4.706,1,620.5
D,M,5,42,5,BJ,42.534,35,36499.65
D,M,5,42,5,SH,5.447,4,7412
D,M,5,42,5,SZ,5.191,2,1428
D,M,5,42,5,CQ,1.178,0,0
D,M,5,43,5,BJ,45.144,32,37958.15
D,M,5,43,5,SH,6.754,2,13217.5
D,M,5,43,5,SZ,6.261,2,2478.6
D,M,5,43,5,TJ,1,0,0
D,M,5,43,5,CQ,0.948,0,0
D,M,5,44,5,BJ,32.248,18,32083.25
D,M,5,44,5,SH,3.764,3,4792.5
D,M,5,44,5,SZ,4.421,4,6343.55
D,M,5,44,5,TJ,1,1,1062.5
D,M,5,44,5,CQ,4.249,3,1615
D,M,5,45,5,BJ,40.1,41,41409.41
D,M,5,45,5,SH,10.635,2,1080
D,M,5,45,5,SZ,4.072,2,2295
D,M,5,45,5,TJ,1.912,0,0
D,M,5,45,5,CQ,3.594,0,0
D,M,5,46,5,BJ,57.439,33,36419.95
D,M,5,46,5,SH,7.548,5,5168
D,M,5,46,5,SZ,6.508,5,8932.65
D,M,5,46,5,TJ,3.574,2,1045.5
D,M,5,46,5,CQ,4.836,1,4717.5
D,M,5,47,5,BJ,37.698,27,45965.95
D,M,5,47,5,SH,2.315,0,0
D,M,5,47,5,SZ,8.599,6,6151.2
D,M,5,47,5,TJ,3.372,3,3170.5
D,M,5,47,5,CQ,2.782,2,3357.5
D,M,5,48,5,BJ,33.797,26,39971.25
D,M,5,48,5,SH,6.97,5,4998
D,M,5,48,5,SZ,1.719,0,0
D,M,5,48,5,TJ,6.597,1,790.5
D,M,5,48,5,CQ,1,0,0
D,M,5,49,5,BJ,27.026,24,21475.75
D,M,5,49,5,SH,2.491,4,2847.5
D,M,5,49,5,SZ,2.384,0,0
D,M,5,49,5,TJ,2.17,0,0
D,M,5,49,5,CQ,2.626,4,5707.75
D,M,5,50,5,BJ,25.413,21,42792.35
D,M,5,50,5,SH,1.472,1,1402.5
D,M,5,50,5,SZ,2.074,4,2521.5
D,M,5,50,5,TJ,1.088,0,0
D,M,5,50,5,CQ,3,1,595
D,M,5,51,6,BJ,27.036,19,15028.85
D,M,5,51,6,SH,7.099,3,13302.5
D,M,5,51,6,SZ,0.189,0,0
D,M,5,51,6,TJ,0.877,0,0
D,M,5,51,6,CQ,5,3,2601
D,M,5,52,6,BJ,24.622,18,13442.75
D,M,5,52,6,SH,4,4,10525.5
D,M,5,52,6,SZ,1.912,1,297.5
D,M,5,52,6,TJ,3.655,2,2642.6
D,M,5,52,6,CQ,3.836,2,1581
D,M,5,53,6,BJ,28.65,16,20854.05
D,M,5,53,6,SH,5.422,1,212.5
D,M,5,53,6,SZ,2.661,1,2003.45
D,M,5,53,6,TJ,1,0,0
D,M,5,54,6,BJ,18.734,21,17646.5
D,M,5,54,6,SH,3.644,4,19125
D,M,5,54,6,SZ,1,1,170
D,M,5,54,6,TJ,1,0,0
D,M,5,54,6,CQ,1,0,0
D,M,5,55,6,BJ,18.68,15,14498.95
D,M,5,55,6,SH,4.181,1,476
D,M,5,55,6,SZ,0.951,0,0
D,M,5,55,6,TJ,2,0,0
D,M,5,55,6,CQ,1,0,0
D,M,5,56,6,BJ,15.404,13,13914.5
D,M,5,56,6,SH,5.216,3,2252.5
D,M,5,56,6,SZ,1,0,0
D,M,5,56,6,TJ,1,0,0
D,M,5,56,6,CQ,3.675,5,13683.3
D,M,5,57,6,BJ,24.624,31,71375.4
D,M,5,57,6,SH,3.477,2,1955
D,M,5,57,6,SZ,1,1,1457.75
D,M,5,57,6,TJ,2.456,0,0
D,M,5,57,6,CQ,2,2,1402.5
D,M,5,58,6,BJ,9.259,5,8182.1
D,M,5,58,6,SH,0.49,0,0
D,M,5,58,6,TJ,0.497,0,0
D,M,5,58,6,CQ,1,0,0
D,M,5,59,6,BJ,14.606,13,18452.65
D,M,5,59,6,SH,1.042,0,0
D,M,5,59,6,TJ,0.808,0,0
D,M,5,59,6,CQ,1.53,0,0
D,M,5,60,6,BJ,10.952,14,32542.25
D,M,5,60,6,SZ,0.589,0,0
D,M,5,61,7,BJ,7.397,7,4945.3
D,M,5,61,7,SH,1.784,0,0
D,M,5,61,7,SZ,1,0,0
D,M,5,62,7,BJ,8.269,3,2163.25
D,M,5,62,7,SH,1,0,0
D,M,5,62,7,TJ,1,0,0
D,M,5,62,7,CQ,0.036,0,0
D,M,5,63,7,BJ,2.817,5,2592.5
D,M,5,63,7,SH,0.903,0,0
D,M,5,63,7,SZ,1,0,0
D,M,5,64,7,BJ,6.726,4,1674.5
D,M,5,64,7,SH,2,1,7055
D,M,5,64,7,SZ,0.585,0,0
D,M,5,64,7,TJ,2,1,765
D,M,5,65,7,BJ,3.563,1,297.5
D,M,5,65,7,SH,1.23,0,0
D,M,5,65,7,CQ,1,0,0
D,M,5,66,7,BJ,3.294,3,1653.25
D,M,5,66,7,SZ,0.742,0,0
D,M,5,67,7,BJ,0.905,1,1105
D,M,5,67,7,SH,1.359,0,0
D,M,5,68,7,BJ,1.329,5,7735
D,M,5,68,7,SH,0.162,0,0
D,M,5,69,7,BJ,1.769,0,0
D,M,5,70,7,BJ,5.896,6,3910
D,M,5,70,7,CQ,1,0,0
D,M,6,18,1,BJ,0.701,2,2159
D,M,6,19,1,BJ,2,2,8313
D,M,6,20,1,BJ,2.523,2,5015
D,M,6,21,2,BJ,0.866,0,0
D,M,6,21,2,SZ,1.195,1,7332.1
D,M,6,22,2,BJ,3.611,1,510
D,M,6,23,2,BJ,4.477,9,48289.35
D,M,6,23,2,SZ,1,0,0
D,M,6,24,2,BJ,4.976,3,6638.5
D,M,6,24,2,SH,0.712,1,1742.5
D,M,6,25,2,BJ,8.73,10,15534.15
D,M,6,25,2,SH,1,1,1105
D,M,6,25,2,SZ,1.839,3,1785.85
D,M,6,25,2,TJ,0.165,0,0
D,M,6,26,3,BJ,10.067,7,7703.95
D,M,6,26,3,SH,1,0,0
D,M,6,27,3,BJ,18.087,15,20434.1
D,M,6,27,3,SH,1,0,0
D,M,6,27,3,TJ,1,0,0
D,M,6,28,3,BJ,24.826,28,28369.55
D,M,6,28,3,SZ,0.625,1,850
D,M,6,28,3,CQ,0.923,1,1275
D,M,6,29,3,BJ,21.543,22,26663.65
D,M,6,29,3,SH,2.583,3,4335
D,M,6,29,3,SZ,1.499,2,2072.3
D,M,6,29,3,CQ,0.363,1,1089.7
D,M,6,30,3,BJ,31.308,29,63153.15
D,M,6,30,3,SH,2.573,4,5215
D,M,6,30,3,SZ,3.647,2,1882.94
D,M,6,30,3,CQ,0.496,1,500.87
D,M,6,31,4,BJ,31.096,29,62382.1
D,M,6,31,4,SH,0.129,0,0
D,M,6,31,4,SZ,0.937,0,0
D,M,6,31,4,TJ,1,2,5751.95
D,M,6,32,4,BJ,33.062,35,36820
D,M,6,32,4,SH,1.759,4,4675
D,M,6,32,4,SZ,3.363,1,510
D,M,6,33,4,BJ,50.682,42,41518.25
D,M,6,33,4,SH,1,0,0
D,M,6,33,4,SZ,1.619,0,0
D,M,6,34,4,BJ,38.49,32,39146.45
D,M,6,34,4,SH,3.591,1,2380
D,M,6,34,4,SZ,3.258,6,3255.25
D,M,6,34,4,TJ,1,0,0
D,M,6,35,4,BJ,45.387,42,43611.75
D,M,6,35,4,SH,2.796,2,1955
D,M,6,35,4,SZ,2.854,0,0
D,M,6,35,4,CQ,0.5,0,0
D,M,6,36,4,BJ,50.453,29,33147.9
D,M,6,36,4,SH,3.455,1,935
D,M,6,36,4,SZ,7.388,1,510
D,M,6,36,4,TJ,1.044,0,0
D,M,6,36,4,CQ,1,0,0
D,M,6,37,4,BJ,44.318,38,53621.4
D,M,6,37,4,SH,2.342,0,0
D,M,6,37,4,SZ,5.074,4,10552.75
D,M,6,37,4,TJ,2,0,0
D,M,6,37,4,CQ,0.016,0,0
D,M,6,38,4,BJ,46.726,26,43605.2
D,M,6,38,4,SH,2.762,2,1241
D,M,6,38,4,SZ,4.586,3,5756.2
D,M,6,38,4,CQ,1,0,0
D,M,6,39,4,BJ,49.924,38,46216.25
D,M,6,39,4,SH,7.164,3,3808
D,M,6,39,4,SZ,9.309,6,9247.75
D,M,6,39,4,TJ,2.503,2,36890
D,M,6,40,4,BJ,65.16,42,56699.55
D,M,6,40,4,SH,3.391,0,0
D,M,6,40,4,SZ,8.134,8,10575.25
D,M,6,40,4,TJ,5.598,3,3554.7
D,M,6,41,5,BJ,53.37,40,47500.5
D,M,6,41,5,SH,4.916,1,1445
D,M,6,41,5,SZ,6.649,4,1941
D,M,6,41,5,TJ,0.17,0,0
D,M,6,41,5,CQ,3.443,0,0
D,M,6,42,5,BJ,49.303,50,62915.15
D,M,6,42,5,SH,8.798,1,935
D,M,6,42,5,SZ,4.003,0,0
D,M,6,42,5,TJ,0.617,0,0
D,M,6,42,5,CQ,2.31,1,680
D,M,6,43,5,BJ,47.061,45,49595.05
D,M,6,43,5,SH,1.426,2,3230
D,M,6,43,5,SZ,6.989,1,722.5
D,M,6,43,5,TJ,2.041,0,0
D,M,6,43,5,CQ,3.332,1,170
D,M,6,44,5,BJ,34.125,25,22500.35
D,M,6,44,5,SZ,6.126,4,3255.5
D,M,6,44,5,TJ,2.041,1,2006
D,M,6,44,5,CQ,2,1,4390.25
D,M,6,45,5,BJ,44.134,37,54057.7
D,M,6,45,5,SH,9.763,3,2635
D,M,6,45,5,SZ,2.97,1,4165
D,M,6,45,5,TJ,2.543,1,765
D,M,6,45,5,CQ,2.382,0,0
D,M,6,46,5,BJ,43.581,31,67383.7
D,M,6,46,5,SH,4.833,0,0
D,M,6,46,5,SZ,7.43,3,1463
D,M,6,46,5,TJ,2.137,1,510
D,M,6,46,5,CQ,2.486,0,0
D,M,6,47,5,BJ,51.076,39,34339.03
D,M,6,47,5,SH,7.419,2,2082.5
D,M,6,47,5,SZ,3.025,3,4399.6
D,M,6,47,5,CQ,4.082,2,892.5
D,M,6,48,5,BJ,41.21,36,34607
D,M,6,48,5,SH,4.716,6,6047.75
D,M,6,48,5,SZ,5.57,1,24466.4
D,M,6,48,5,TJ,0.69,0,0
D,M,6,48,5,CQ,1,0,0
D,M,6,49,5,BJ,36.313,30,24994.25
D,M,6,49,5,SH,5.252,4,4590
D,M,6,49,5,SZ,3.757,1,875.5
D,M,6,49,5,TJ,2.675,0,0
D,M,6,49,5,CQ,4,4,4930
D,M,6,50,5,BJ,30.528,21,57181.5
D,M,6,50,5,SH,5.126,4,3655
D,M,6,50,5,TJ,0.186,0,0
D,M,6,50,5,CQ,1,2,1130.5
D,M,6,51,6,BJ,22.859,17,13527.65
D,M,6,51,6,SH,3.041,1,805
D,M,6,51,6,CQ,2,2,3349
D,M,6,52,6,BJ,21.741,10,8755
D,M,6,52,6,SH,7.104,3,3343.5
D,M,6,52,6,SZ,1.419,0,0
D,M,6,52,6,TJ,1.129,0,0
D,M,6,52,6,CQ,2,0,0
D,M,6,53,6,BJ,33.995,44,35155.55
D,M,6,53,6,SH,3.762,1,2720
D,M,6,53,6,SZ,2.414,1,1100.75
D,M,6,54,6,BJ,24.918,23,16871.7
D,M,6,54,6,SH,4.987,2,10072.5
D,M,6,54,6,SZ,0.301,0,0
D,M,6,54,6,CQ,2,1,1785
D,M,6,55,6,BJ,19.857,8,11853.25
D,M,6,55,6,SH,2.726,1,1394
D,M,6,55,6,SZ,3.997,1,595
D,M,6,55,6,TJ,2,0,0
D,M,6,56,6,BJ,18.117,15,12740.77
D,M,6,56,6,SH,2.997,2,3060
D,M,6,56,6,SZ,1,0,0
D,M,6,56,6,CQ,1,1,952
D,M,6,57,6,BJ,21.029,17,23867.7
D,M,6,57,6,SH,2.556,2,935
D,M,6,57,6,SZ,2.678,0,0
D,M,6,58,6,BJ,16.097,22,21256.8
D,M,6,58,6,SH,1.975,0,0
D,M,6,58,6,SZ,1,2,1432.3
D,M,6,58,6,TJ,1,0,0
D,M,6,58,6,CQ,0.249,0,0
D,M,6,59,6,BJ,13.124,11,10348.75
D,M,6,59,6,SH,3.332,3,3230
D,M,6,59,6,SZ,1.406,1,1232.5
D,M,6,60,6,BJ,13.406,8,5907.65
D,M,6,60,6,SH,2,1,595
D,M,6,60,6,CQ,1,0,0
D,M,6,61,7,BJ,6.397,9,11759.75
D,M,6,61,7,SH,1,0,0
D,M,6,61,7,TJ,0.153,0,0
D,M,6,62,7,BJ,6.526,4,2890
D,M,6,62,7,SH,2.475,1,850
D,M,6,62,7,SZ,0.503,0,0
D,M,6,63,7,BJ,7.752,11,6613
D,M,6,63,7,SH,2.997,2,1242.5
D,M,6,63,7,SZ,1,2,2566.5
D,M,6,64,7,BJ,7.057,3,4539
D,M,6,64,7,TJ,1,0,0
D,M,6,65,7,BJ,3.662,5,5146.75
D,M,6,65,7,SH,1.828,5,7480
D,M,6,66,7,BJ,4.321,4,3889
D,M,6,66,7,TJ,0.285,0,0
D,M,6,66,7,CQ,0.132,0,0
D,M,6,67,7,BJ,2.068,0,0
D,M,6,68,7,BJ,1.833,0,0
D,M,6,68,7,SH,1,0,0
D,M,6,69,7,BJ,1.855,0,0
D,M,6,70,7,BJ,9.661,10,6743.75
D,M,6,70,7,CQ,1.656,2,3647.35
D,M,7,21,2,BJ,3.055,6,5095
D,M,7,21,2,SH,0.129,0,0
D,M,7,22,2,BJ,2.97,6,18465.4
D,M,7,23,2,BJ,7.964,7,7046.5
D,M,7,23,2,SH,1.268,3,3740
D,M,7,23,2,SZ,1,1,297.5
D,M,7,24,2,BJ,2.94,3,2184.5
D,M,7,24,2,TJ,0.14,0,0
D,M,7,25,2,BJ,7.685,6,7636
D,M,7,25,2,SH,0.151,0,0
D,M,7,26,3,BJ,5.082,5,4643.55
D,M,7,26,3,SZ,0.066,0,0
D,M,7,26,3,TJ,1,0,0
D,M,7,27,3,BJ,20.712,19,21539.65
D,M,7,27,3,SZ,0.003,0,0
D,M,7,27,3,TJ,0.819,0,0
D,M,7,28,3,BJ,17.53,15,53369.9
D,M,7,28,3,SH,3,0,0
D,M,7,28,3,SZ,1,0,0
D,M,7,28,3,CQ,0.995,0,0
D,M,7,29,3,BJ,16.177,10,10328.35
D,M,7,29,3,SH,1,0,0
D,M,7,30,3,BJ,22.688,26,30565.15
D,M,7,30,3,SH,3,2,11304
D,M,7,30,3,SZ,1.463,1,1105
D,M,7,31,4,BJ,22.341,30,34322.15
D,M,7,31,4,SH,1.757,0,0
D,M,7,31,4,SZ,0.041,0,0
D,M,7,32,4,BJ,27.7,20,34068.4
D,M,7,32,4,SH,2.668,2,2380
D,M,7,32,4,SZ,4.837,1,756.5
D,M,7,32,4,TJ,1.2,3,11825.2
D,M,7,33,4,BJ,31.071,24,36309.45
D,M,7,33,4,SH,4,1,325.13
D,M,7,33,4,SZ,3,0,0
D,M,7,33,4,TJ,1.847,2,1609.9
D,M,7,34,4,BJ,17.183,20,17481.55
D,M,7,34,4,SH,0.247,0,0
D,M,7,34,4,SZ,0.071,0,0
D,M,7,34,4,TJ,1,1,1020
D,M,7,35,4,BJ,34.457,24,27761.9
D,M,7,35,4,SH,0.548,1,1275
D,M,7,35,4,SZ,1,0,0
D,M,7,35,4,TJ,2.891,1,1394
D,M,7,36,4,BJ,32.614,21,19381.1
D,M,7,36,4,SH,1.162,0,0
D,M,7,36,4,SZ,6.552,8,6230.49
D,M,7,36,4,CQ,0.334,2,26864.25
D,M,7,37,4,BJ,45.343,41,86937.95
D,M,7,37,4,SH,5.049,3,7522.5
D,M,7,37,4,SZ,4.292,1,1028.5
D,M,7,37,4,CQ,1,0,0
D,M,7,38,4,BJ,40.392,21,18849.85
D,M,7,38,4,SH,2.79,1,1572.5
D,M,7,38,4,SZ,6,0,0
D,M,7,38,4,TJ,2,0,0
D,M,7,38,4,CQ,1.099,0,0
D,M,7,39,4,BJ,40.883,31,38448.75
D,M,7,39,4,SH,7.634,5,3070
D,M,7,39,4,SZ,5.285,4,2715.75
D,M,7,39,4,TJ,0.76,0,0
D,M,7,40,4,BJ,44.19,29,39367.45
D,M,7,40,4,SH,3.976,4,5270
D,M,7,40,4,SZ,4.729,0,0
D,M,7,40,4,TJ,2,0,0
D,M,7,40,4,CQ,1.463,0,0
D,M,7,41,5,BJ,58.813,37,45554.05
D,M,7,41,5,SH,3.856,2,2620
D,M,7,41,5,SZ,4.903,1,2975
D,M,7,41,5,TJ,1.967,1,455
D,M,7,41,5,CQ,3,2,765
D,M,7,42,5,BJ,40.361,36,39455.7
D,M,7,42,5,SH,5.096,2,2890
D,M,7,42,5,SZ,6.461,0,0
D,M,7,42,5,TJ,2.123,1,1470.5
D,M,7,42,5,CQ,2.252,2,1955
D,M,7,43,5,BJ,32.174,37,38690.85
D,M,7,43,5,SH,4.839,1,255
D,M,7,43,5,SZ,11.368,4,11040.65
D,M,7,43,5,TJ,3.063,0,0
D,M,7,43,5,CQ,2.194,2,3896.4
D,M,7,44,5,BJ,37.514,30,26581.85
D,M,7,44,5,SH,1.145,0,0
D,M,7,44,5,SZ,7.198,2,885.1
D,M,7,44,5,TJ,1,1,680
D,M,7,45,5,BJ,50.91,44,52836
D,M,7,45,5,SH,1.4,1,2745.5
D,M,7,45,5,SZ,5.419,0,0
D,M,7,45,5,TJ,0.542,0,0
D,M,7,45,5,CQ,0.658,0,0
D,M,7,46,5,BJ,44.611,25,60508.3
D,M,7,46,5,SH,1.85,0,0
D,M,7,46,5,SZ,4.51,3,6458.3
D,M,7,46,5,TJ,0.619,0,0
D,M,7,46,5,CQ,1.995,1,957.95
D,M,7,47,5,BJ,32.607,21,50576.25
D,M,7,47,5,SH,3.505,2,2022.5
D,M,7,47,5,SZ,3.484,1,816
D,M,7,47,5,TJ,1,0,0
D,M,7,47,5,CQ,2,0,0
D,M,7,48,5,BJ,46.153,32,48254.7
D,M,7,48,5,SH,2.033,0,0
D,M,7,48,5,SZ,1,0,0
D,M,7,49,5,BJ,28.529,17,31951.5
D,M,7,49,5,SH,1.477,1,382.5
D,M,7,49,5,SZ,1,0,0
D,M,7,50,5,BJ,24.976,17,14960
D,M,7,50,5,SH,1.459,0,0
D,M,7,50,5,TJ,1,0,0
D,M,7,51,6,BJ,23.07,17,26680.1
D,M,7,51,6,SH,6.42,7,10487.5
D,M,7,51,6,SZ,2.574,2,1090.75
D,M,7,51,6,TJ,2,1,5790.2
D,M,7,52,6,BJ,32.42,22,20627.8
D,M,7,52,6,SH,2.751,0,0
D,M,7,52,6,SZ,1.732,1,637.5
D,M,7,52,6,CQ,1,0,0
D,M,7,53,6,BJ,23.914,21,17441.15
D,M,7,53,6,SH,1.307,0,0
D,M,7,53,6,TJ,1,0,0
D,M,7,53,6,CQ,3.699,4,5189.25
D,M,7,54,6,BJ,30.249,38,32922.4
D,M,7,54,6,SH,4,1,1445
D,M,7,54,6,SZ,0.282,0,0
D,M,7,54,6,TJ,0.005,0,0
D,M,7,54,6,CQ,1,0,0
D,M,7,55,6,BJ,20.25,15,15433.2
D,M,7,55,6,SH,1.233,0,0
D,M,7,55,6,SZ,2,1,935
D,M,7,55,6,TJ,0.205,0,0
D,M,7,55,6,CQ,2,0,0
D,M,7,56,6,BJ,22.473,13,8229
D,M,7,56,6,SH,1,0,0
D,M,7,56,6,SZ,3.527,1,595
D,M,7,56,6,CQ,2,3,4105
D,M,7,57,6,BJ,17.211,13,14995.1
D,M,7,57,6,SH,1.751,0,0
D,M,7,57,6,SZ,2,1,7590.5
D,M,7,57,6,TJ,1,0,0
D,M,7,57,6,CQ,0.68,0,0
D,M,7,58,6,BJ,9.234,7,8823.85
D,M,7,58,6,SH,1.926,4,9817.5
D,M,7,58,6,SZ,1,0,0
D,M,7,58,6,CQ,0.937,0,0
D,M,7,59,6,BJ,16.188,14,48416.85
D,M,7,59,6,SH,3.688,1,765
D,M,7,59,6,CQ,1,0,0
D,M,7,60,6,BJ,5.74,2,12043.14
D,M,7,60,6,SH,1.726,0,0
D,M,7,60,6,SZ,0.721,0,0
D,M,7,61,7,BJ,3.615,7,4599.35
D,M,7,61,7,SH,2.332,1,707
D,M,7,62,7,BJ,1.63,5,6039.25
D,M,7,62,7,SH,1,0,0
D,M,7,62,7,CQ,1,0,0
D,M,7,63,7,BJ,5.441,2,705.5
D,M,7,63,7,SH,0.754,0,0
D,M,7,64,7,BJ,6.49,7,3696.25
D,M,7,64,7,SH,1.43,1,552.5
D,M,7,64,7,TJ,0.819,0,0
D,M,7,65,7,BJ,5.031,4,2805
D,M,7,65,7,SH,1,0,0
D,M,7,66,7,BJ,3.966,6,5572.5
D,M,7,66,7,SH,1.022,0,0
D,M,7,67,7,BJ,1.679,1,170
